StockCode,Description,QuantitySold,CurrentPrice,Revenue,RecommendedPrice,Discount(%),ProfitCategory
85032B,BLOSSOM IMAGES GIFT WRAP SET,739,0.7591397849462367,655.8000000000001,3.9,5,Low Profit
85032C,CURIOUS IMAGES GIFT WRAP SET,595,0.7864705882352943,565.1,3.93,5,Low Profit
85032D,YULETIDE IMAGES GIFT WRAP SET,630,0.871186440677966,467.50000000000006,3.93,5,Low Profit
85034A,3 GARDENIA MORRIS BOXED CANDLES,489,2.2916438356164384,840.29,3.95,10,Low Profit
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,880,2.0891304347826085,1357.44,3.88,5,Medium Profit
85034C,3 ROSE MORRIS BOXED CANDLES,1068,1.798695652173913,1555.64,3.84,0,Medium Profit
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,260,3.3316216216216215,677.04,4.0,10,Low Profit
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,557,2.5755813953488373,816.25,3.94,5,Low Profit
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1090,2.2063963963963964,1592.7,3.83,0,Medium Profit
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,199,3.5028571428571427,631.03,4.01,10,Low Profit
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,352,2.078809523809524,553.58,3.98,10,Low Profit
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,726,2.3345569620253164,1013.52,3.91,5,Medium Profit
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1014,2.1428947368421056,1985.8600000000001,3.85,0,Medium Profit
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,443,1.59825,583.2499999999999,3.96,10,Low Profit
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,491,1.6151923076923076,669.91,3.95,10,Low Profit
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,222,1.3358333333333332,129.94,4.01,10,Low Profit
85040A,S/4 PINK FLOWER CANDLES IN BOWL,805,1.7115384615384615,1344.8899999999999,3.89,5,Medium Profit
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,135,1.65,222.74999999999997,4.02,10,Low Profit
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,41,4.880000000000001,186.15,4.04,10,Low Profit
85047,WHITE BEADED GARLAND STRING 20LIGHT,3,6.35,19.049999999999997,4.05,10,Low Profit
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1266,7.769444444444445,9374.7,3.8,0,High Profit
85049A,TRADITIONAL CHRISTMAS RIBBONS,2903,1.2925461254612545,3602.8,3.47,0,Medium Profit
85049B,LUSH GREENS RIBBONS,54,1.25,67.5,4.04,10,Low Profit
85049C,ROMANTIC PINKS RIBBONS ,1196,1.2548571428571427,1468.85,3.81,0,Medium Profit
85049D,BRIGHT BLUES RIBBONS ,537,1.25,671.25,3.94,5,Low Profit
85049E,SCANDINAVIAN REDS RIBBONS,2741,1.2920234604105572,3492.2,3.51,0,Medium Profit
85049F,BABY BOOM RIBBONS ,374,1.25,467.5,3.98,10,Low Profit
85049G,CHOCOLATE BOX RIBBONS ,1573,1.2739240506329115,1917.58,3.74,0,Medium Profit
85049H,URBAN BLACK RIBBONS ,447,1.194078947368421,519.22,3.96,10,Low Profit
85053,FRENCH ENAMEL CANDLEHOLDER,1541,2.1339495798319326,3087.5200000000004,3.74,0,Medium Profit
85054,FRENCH ENAMEL POT W LID,549,2.784772727272727,1227.41,3.94,5,Medium Profit
85055,FRENCH ENAMEL UTENSIL HOLDER,37,3.6700000000000004,122.75,4.04,10,Low Profit
85059,FRENCH ENAMEL WATER BASIN,290,3.358875,771.21,3.99,10,Low Profit
85061W,WHITE JEWELLED HEART DECORATION,1968,0.8562608695652174,1594.5,3.66,0,Medium Profit
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,1368,1.666842105263158,2214.87,3.78,0,Medium Profit
85064,CREAM SWEETHEART LETTER RACK,205,5.381739130434783,866.05,4.01,10,Low Profit
85066,CREAM SWEETHEART MINI CHEST,1696,12.647355555555556,20448.17,3.71,0,High Profit
85067,CREAM SWEETHEART WALL CABINET,7,18.55,126.64999999999999,4.05,10,Low Profit
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,976,0.723804347826087,512.8000000000001,3.86,5,Low Profit
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1245,0.6335238095238095,618.35,3.8,0,Low Profit
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",607,0.7483561643835616,313.78,3.93,5,Low Profit
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,362,0.6845454545454546,205.98,3.98,10,Low Profit
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,1746,0.2989230769230769,376.50000000000006,3.7,0,Low Profit
85084,HOLLY TOP CHRISTMAS STOCKING,17,0.85,14.45,4.05,10,Low Profit
85086A,CANDY SPOT HEART DECORATION,45,0.85,38.25,4.04,10,Low Profit
85087,CANDY SPOT CUSHION COVER,40,2.9985714285714287,119.36000000000001,4.04,10,Low Profit
85088,CANDY SPOT HAND BAG,188,2.2738095238095237,385.27000000000004,4.01,10,Low Profit
85089,CANDY SPOT BUNNY,13,2.95,38.35,4.05,10,Low Profit
85092,CANDY SPOT TEA COSY,27,2.3,40.05,4.05,10,Low Profit
85093,CANDY SPOT EGG WARMER HARE,451,0.5947619047619048,227.49,3.96,10,Low Profit
85094,CANDY SPOT EGG WARMER RABBIT,501,0.29600000000000004,122.75000000000001,3.95,5,Low Profit
85095,THREE CANVAS LUGGAGE TAGS,66,2.356,128.26,4.04,10,Low Profit
85096,HILDA CANDY SPOT RABBIT,20,3.75,75.0,4.05,10,Low Profit
85099B,JUMBO BAG RED RETROSPOT,46078,2.015969040247678,85040.54000000001,0.1,0,High Profit
85099C,JUMBO  BAG BAROQUE BLACK WHITE,12771,2.0121189024390245,23630.58,1.51,0,High Profit
85099F,JUMBO BAG STRAWBERRY,16771,2.006326219512195,30569.32,0.71,0,High Profit
85103,SILVER T-LIGHT SETTING,91,6.3500000000000005,545.45,4.03,10,Low Profit
85104,SILVER GLASS T-LIGHT SET,196,3.084285714285714,502.47999999999996,4.01,10,Low Profit
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,528,2.4544444444444444,912.9599999999999,3.95,5,Low Profit
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,241,2.4225925925925926,511.35,4.0,10,Low Profit
85109,PINK BOUDOIR T-LIGHT HOLDER,12,0.85,10.2,4.05,10,Low Profit
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,1395,0.30846153846153845,416.07,3.77,0,Low Profit
85114A,BLACK ENCHANTED FOREST PLACEMAT,585,1.630952380952381,893.25,3.94,5,Low Profit
85114B,IVORY ENCHANTED FOREST PLACEMAT,393,1.642156862745098,624.4499999999999,3.97,10,Low Profit
85114C,RED ENCHANTED FOREST PLACEMAT,457,1.6436507936507936,730.05,3.96,10,Low Profit
85116,BLACK CANDELABRA T-LIGHT HOLDER,694,1.231578947368421,702.8000000000001,3.91,5,Low Profit
85118,HEART T-LIGHT HOLDER,142,1.105,135.74,4.02,10,Low Profit
85123A,CREAM HANGING HEART T-LIGHT HOLDER,57,2.892857142857143,155.35,4.04,10,Low Profit
85123A,WHITE HANGING HEART T-LIGHT HOLDER,36706,2.8927678571428577,100392.1,0.1,0,High Profit
85124B,BLUE JUICY FRUIT PHOTO FRAME,82,2.55,209.1,4.04,10,Low Profit
85124C,GREEN JUICY FRUIT PHOTO FRAME,84,2.55,214.2,4.03,10,Low Profit
85125,SMALL ROUND CUT GLASS CANDLESTICK,127,4.794444444444444,574.75,4.03,10,Low Profit
85127,SMALL SQUARE CUT GLASS CANDLESTICK,80,4.95,396.0,4.04,10,Low Profit
85129B,BEADED CRYSTAL HEART GREEN SMALL,101,1.389375,124.11,4.03,10,Low Profit
85129C,BEADED CRYSTAL HEART BLUE SMALL,77,1.5525,99.88,4.04,10,Low Profit
85129D,BEADED CRYSTAL HEART PINK SMALL,165,1.4991176470588234,240.13,4.02,10,Low Profit
85130A,BEADED PEARL HEART WHITE LARGE,77,1.65,127.04999999999998,4.04,10,Low Profit
85130B,BEADED CRYSTAL HEART GREEN LARGE,816,0.9564,707.7,3.89,5,Low Profit
85130C,BEADED CRYSTAL HEART BLUE  LARGE,478,0.9268181818181819,424.06,3.96,10,Low Profit
85130D,BEADED CRYSTAL HEART PINK LARGE,552,1.1207692307692307,526.38,3.94,5,Low Profit
85131A,BEADED PEARL HEART WHITE ON STICK,469,1.2092,462.17,3.96,10,Low Profit
85131B,BEADED CRYSTAL HEART GREEN ON STICK,142,0.8946153846153846,120.38,4.02,10,Low Profit
85131C,BEADED CRYSTAL HEART BLUE ON STICK,73,1.0036363636363637,78.71,4.04,10,Low Profit
85131D,BEADED CRYSTAL HEART PINK ON STICK,115,1.005,113.09,4.03,10,Low Profit
85132A,CHARLIE + LOLA BISCUITS TINS,453,2.8911764705882352,963.3499999999999,3.96,10,Low Profit
85132B,CHARLIE AND LOLA TABLE TINS,513,2.75,1048.35,3.95,5,Medium Profit
85132C,CHARLIE AND LOLA FIGURES TINS,1404,2.3279527559055118,2817.7999999999997,3.77,0,Medium Profit
85135A,YELLOW DRAGONFLY HELICOPTER,15,7.95,119.25,4.05,10,Low Profit
85135B,BLUE DRAGONFLY HELICOPTER,47,7.95,373.65000000000003,4.04,10,Low Profit
85135C,RED DRAGONFLY HELICOPTER,78,7.95,620.1,4.04,10,Low Profit
85136A,YELLOW SHARK HELICOPTER,50,7.95,397.5,4.04,10,Low Profit
85136B,BLUE SHARK HELICOPTER,2,7.95,15.9,4.05,10,Low Profit
85136C,RED SHARK HELICOPTER,35,7.95,278.25,4.04,10,Low Profit
85141,JARDIN ETCHED GLASS FRUITBOWL,119,5.692105263157895,611.65,4.03,10,Low Profit
85144,JARDIN ETCHED GLASS BUTTER DISH,1,7.25,7.25,4.05,10,Low Profit
85144,JARDIN ETCHED GLASS CHEESE DISH,219,3.889024390243902,575.45,4.01,10,Low Profit
85145,JARDIN ETCHED GLASS LARGE BELL JAR,37,5.303846153846154,163.75,4.04,10,Low Profit
85146,JARDIN ETCHED GLASS SMALL BELL JAR,43,3.6166666666666663,147.85000000000002,4.04,10,Low Profit
85150,LADIES & GENTLEMEN METAL SIGN,3898,2.5139673913043477,8696.58,3.27,0,High Profit
85152,HAND OVER THE CHOCOLATE   SIGN ,8138,2.1021452702702703,15484.51,2.43,0,High Profit
85159A,"BLACK TEA,COFFEE,SUGAR JARS",451,1.9744444444444442,779.4499999999999,3.96,10,Low Profit
85159B,"WHITE TEA,COFFEE,SUGAR JARS",622,2.090677966101695,1134.5,3.93,5,Medium Profit
85160B,BLACK BIRD GARDEN DESIGN MUG,105,0.44375000000000003,46.11,4.03,10,Low Profit
85161,ACRYLIC GEOMETRIC LAMP,12,18.727777777777774,221.39999999999998,4.05,10,Low Profit
85163A,WHITE BAROQUE WALL CLOCK ,45,11.572222222222223,349.95,4.04,10,Low Profit
85163B,BLACK BAROQUE WALL CLOCK ,44,11.235714285714286,333.6,4.04,10,Low Profit
85167B,BLACK GRAND BAROQUE PHOTO FRAME,48,3.392857142857143,93.0,4.04,10,Low Profit
85168B,BLACK BAROQUE CARRIAGE CLOCK,17,9.06142857142857,149.67,4.05,10,Low Profit
85169A,IVORY LOVE BIRD CANDLE,502,1.1691836734693877,496.72,3.95,5,Low Profit
85169B,BLACK LOVE BIRD CANDLE,201,1.1504,191.49,4.01,10,Low Profit
85169C,EAU DE NIL LOVE BIRD CANDLE,336,1.1833333333333333,353.72,3.98,10,Low Profit
85169D,PINK LOVE BIRD CANDLE,232,1.1659090909090908,236.48000000000002,4.01,10,Low Profit
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,1,2.1,2.1,4.05,10,Low Profit
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,179,1.8282608695652176,195.9,4.02,10,Low Profit
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,252,1.9544827586206897,366.23,4.0,10,Low Profit
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,355,2.1970588235294115,497.21000000000004,3.98,10,Low Profit
85172,HYACINTH BULB T-LIGHT CANDLES,1296,0.42,544.3199999999999,3.79,0,Low Profit
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,434,2.167,628.4699999999999,3.97,10,Low Profit
85174,S/4 CACTI CANDLES,493,5.038,1965.8700000000001,3.95,10,Medium Profit
85175,CACTI T-LIGHT CANDLES,5185,0.4194615384615385,2065.22,3.02,0,Medium Profit
85176,SEWING SUSAN 21 NEEDLE SET,626,0.9228,542.24,3.93,5,Low Profit
85177,BASKET OF FLOWERS SEWING KIT,774,0.8821428571428571,599.76,3.9,5,Low Profit
85178,VICTORIAN SEWING KIT,2370,1.2705050505050506,2640.94,3.58,0,Medium Profit
85179A,GREEN BITTY LIGHT CHAIN,119,2.9770588235294118,188.31,4.03,10,Low Profit
85179C,PINK BITTY LIGHT CHAIN,69,1.7357142857142858,89.65,4.04,10,Low Profit
85180A,RED HEARTS LIGHT CHAIN ,434,3.0521052631578947,844.34,3.97,10,Low Profit
85180B,PINK HEARTS LIGHT CHAIN ,196,3.354761904761905,381.0,4.01,10,Low Profit
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,657,1.3283132530120483,805.75,3.92,5,Low Profit
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,977,1.4042056074766356,1228.25,3.86,5,Medium Profit
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,1368,2.2989130434782608,2025.1000000000001,3.78,0,Medium Profit
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,151,3.0673333333333335,441.53000000000003,4.02,10,Low Profit
85185B,PINK HORSE SOCK PUPPET,240,2.932608695652174,688.8000000000001,4.0,10,Low Profit
85185B,PINK HORSE SOCK PUPPET KIT,42,2.95,123.9,4.04,10,Low Profit
85185D,FROG SOCK PUPPET,15,2.95,44.25000000000001,4.05,10,Low Profit
85186A,EASTER BUNNY GARLAND OF FLOWERS,477,0.42,200.34,3.96,10,Low Profit
85186C,BUNNY EGG GARLAND,413,0.42,173.46,3.97,10,Low Profit
85187,S/12 MINI RABBIT EASTER,324,1.6433333333333333,515.4,3.99,10,Low Profit
85188A,GREEN METAL SWINGING BUNNY,302,0.85,256.7,3.99,10,Low Profit
85188B,PINK METAL SWINGING BUNNY,75,0.85,63.74999999999999,4.04,10,Low Profit
85189,HANGING BUTTERFLY  EGG,9,0.85,7.6499999999999995,4.05,10,Low Profit
85194L,HANGING SPRING FLOWER EGG LARGE,900,0.8476785714285714,746.28,3.87,5,Low Profit
85194S,HANGING SPRING FLOWER EGG SMALL,1163,0.466,447.75000000000006,3.82,0,Low Profit
85195,HANGING HEART BASKET,11,2.1,23.1,4.05,10,Low Profit
85197,SET OF 12 MINI BUNNIES IN A BUCKET,32,2.1,67.2,4.05,10,Low Profit
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,86,0.815,68.06,4.03,10,Low Profit
85199L,LARGE HANGING IVORY & RED WOOD BIRD,925,0.6481538461538462,598.37,3.87,5,Low Profit
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2227,0.44249999999999995,943.13,3.61,0,Low Profit
85200,BUNNY EGG BOX,183,1.25,228.75,4.02,10,Low Profit
85202,HANGING WOOD AND FELT HEART,296,0.42,124.32,3.99,10,Low Profit
85203,HANGING WOOD AND FELT BUTTERFLY ,569,0.41888888888888887,237.54,3.94,5,Low Profit
85204,HANGING WOOD AND FELT FLOWER,1871,0.1883720930232558,248.88,3.68,0,Low Profit
85205B,PINK FELT EASTER RABBIT GARLAND,116,2.55,295.8,4.03,10,Low Profit
85206A,CREAM FELT EASTER EGG BASKET,914,1.6423076923076922,1446.8999999999999,3.87,5,Medium Profit
85206B,PINK FELT EASTER EGG BASKET,14,1.65,23.099999999999998,4.05,10,Low Profit
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,160,2.0829166666666667,296.64000000000004,4.02,10,Low Profit
85211,S/4 GROOVY CAT MAGNETS,142,1.2321052631578948,151.92,4.02,10,Low Profit
85212,MINI PAINTED GARDEN DECORATION ,2427,0.3677142857142857,702.4699999999999,3.57,0,Low Profit
85213,MINI  ZINC GARDEN DECORATIONS ,809,0.5233333333333333,297.89,3.89,5,Low Profit
85214,TUB 24 PINK FLOWER PEGS,103,1.6500000000000001,169.95,4.03,10,Low Profit
85215,ASSORTED CHEESE FRIDGE MAGNETS,163,0.65,105.95000000000002,4.02,10,Low Profit
85216,ASSORTED CAKES FRIDGE MAGNETS,55,0.65,35.75,4.04,10,Low Profit
85224,ASSORTED COLOUR SILK GLASSES CASE,3,2.1,6.300000000000001,4.05,10,Low Profit
85225,BLING KEY RING STAND,6,1.0833333333333333,6.25,4.05,10,Low Profit
85227,SET OF 6 3D KIT CARDS FOR KIDS,1311,0.8744370860927152,1097.73,3.79,0,Medium Profit
85230A,OPIUM SCENTED VOTIVE CANDLE,840,0.2633333333333333,203.27999999999997,3.88,5,Low Profit
85230B,CINNAMON SCENTED VOTIVE CANDLE,1264,0.27736842105263154,326.23999999999995,3.8,0,Low Profit
85230E,STRAWBRY SCENTED VOTIVE CANDLE,1101,0.26666666666666666,267.45,3.83,0,Low Profit
85230F,JASMINE VOTIVE CANDLE,338,0.27666666666666667,90.33999999999999,3.98,10,Low Profit
85230G,ORANGE VOTIVE CANDLE,1032,0.2708,257.03999999999996,3.85,0,Low Profit
85231B,CINAMMON SET OF 9 T-LIGHTS,798,0.8898198198198198,672.06,3.89,5,Low Profit
85231G,ORANGE SCENTED SET/9 T-LIGHTS,573,0.8577611940298507,471.45,3.94,5,Low Profit
85232A,SET/3 POLKADOT STACKING TINS,74,4.922000000000001,349.5,4.04,10,Low Profit
85232B,SET OF 3 BABUSHKA STACKING TINS,267,4.95,1321.6499999999999,4.0,10,Medium Profit
85232D,SET/3 DECOUPAGE STACKING TINS,174,4.923584905660377,827.7,4.02,10,Low Profit
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,11,5.95,65.45,4.05,10,Low Profit
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,3,5.95,17.85,4.05,10,Low Profit
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,6,5.95,35.7,4.05,10,Low Profit
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,2,4.25,8.5,4.05,10,Low Profit
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,4,4.25,17.0,4.05,10,Low Profit
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,2,4.25,8.5,4.05,10,Low Profit
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,5,4.25,21.25,4.05,10,Low Profit
90002D,FLOWER BURST SILVER RING CRYSTAL,10,3.75,37.5,4.05,10,Low Profit
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,6,3.75,22.5,4.05,10,Low Profit
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,12,3.75,45.0,4.05,10,Low Profit
90003D,CRYSTAL PAIR HEART HAIR SLIDES,18,3.75,67.5,4.05,10,Low Profit
90003E,GREEN PAIR HEART HAIR SLIDES,8,3.75,30.0,4.05,10,Low Profit
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,7,8.95,62.64999999999999,4.05,10,Low Profit
90010B,BLACK/WHITE GLASS/SILVER BRACELET,7,8.95,62.64999999999999,4.05,10,Low Profit
90010E,AMBER GLASS/SILVER BRACELET,10,8.95,89.5,4.05,10,Low Profit
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,1,2.95,2.95,4.05,10,Low Profit
90011B,BLACK CRYSTAL DROP EARRINGS,7,2.95,20.650000000000002,4.05,10,Low Profit
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,8,2.95,23.6,4.05,10,Low Profit
90012B,BLACK DROP CRYSTAL NECKLACE,12,2.95,35.400000000000006,4.05,10,Low Profit
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,16,3.75,60.0,4.05,10,Low Profit
90013C,GREEN VINTAGE EARRINGS ,11,3.75,41.25,4.05,10,Low Profit
90014A,SILVER M.O.P. ORBIT NECKLACE,8,2.9500000000000006,23.6,4.05,10,Low Profit
90014A,SILVER/MOP ORBIT NECKLACE,8,9.95,79.6,4.05,10,Low Profit
90014B,GOLD M PEARL  ORBIT NECKLACE,8,9.95,79.6,4.05,10,Low Profit
90014B,GOLD M.O.P. ORBIT NECKLACE,2,2.95,5.9,4.05,10,Low Profit
90014C,SILVER AND BLACK ORBIT NECKLACE,1,2.95,2.95,4.05,10,Low Profit
90014C,SILVER/BLACK ORBIT NECKLACE,3,9.95,29.849999999999998,4.05,10,Low Profit
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,14,7.4375,80.75,4.05,10,Low Profit
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,9,8.5,76.5,4.05,10,Low Profit
90018A,SILVER M.O.P ORBIT DROP EARRINGS,17,4.25,72.25,4.05,10,Low Profit
90018B,GOLD M.O.P ORBIT DROP EARRINGS,8,4.25,34.0,4.05,10,Low Profit
90018C,SILVER BLACK ORBIT DROP EARRINGS,6,4.25,25.5,4.05,10,Low Profit
90019A,SILVER M.O.P ORBIT BRACELET,18,4.95,89.10000000000001,4.05,10,Low Profit
90019B,GOLD M.O.P ORBIT BRACELET,2,4.95,9.9,4.05,10,Low Profit
90019C,SILVER BLACK ORBIT BRACELET,4,4.95,19.8,4.05,10,Low Profit
90021,LASER CUT MULTI STRAND NECKLACE,1,11.95,11.95,4.05,10,Low Profit
90022,EDWARDIAN DROP EARRINGS JET BLACK,8,3.75,30.0,4.05,10,Low Profit
90023,FILIGREE DIAMANTE EARRINGS,8,4.25,34.0,4.05,10,Low Profit
90024B,NEW BAROQUE B'FLY NECKLACE RED,4,8.5,34.0,4.05,10,Low Profit
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,2,8.5,17.0,4.05,10,Low Profit
90024D,NEW BAROQUE B'FLY NECKLACE PINK,1,8.5,8.5,4.05,10,Low Profit
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,2,8.5,17.0,4.05,10,Low Profit
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,2,3.75,7.5,4.05,10,Low Profit
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,1,3.75,3.75,4.05,10,Low Profit
90026A,GLASS BEAD HOOP NECKLACE BLACK,2,8.5,17.0,4.05,10,Low Profit
90026B,GLASS BEAD HOOP NECKLACE MONTANA,2,8.5,17.0,4.05,10,Low Profit
90026C,GLASS BEAD HOOP NECKLACE GREEN,3,8.5,25.5,4.05,10,Low Profit
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,3,8.5,25.5,4.05,10,Low Profit
90027A,GLASS BEAD HOOP EARRINGS BLACK,4,2.95,11.8,4.05,10,Low Profit
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,4,2.95,11.8,4.05,10,Low Profit
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,2,8.5,17.0,4.05,10,Low Profit
90029,NEW BAROQUE SMALL NECKLACE BLACK,3,8.5,25.5,4.05,10,Low Profit
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,72,1.0,72.0,4.04,10,Low Profit
90030B,RED KUKUI COCONUT SEED NECKLACE,112,1.3299999999999998,131.8,4.03,10,Low Profit
90030C,BROWN KUKUI COCONUT SEED NECKLACE,74,1.0,74.0,4.04,10,Low Profit
90031,BILI NUT AND WOOD NECKLACE,48,1.0,48.0,4.04,10,Low Profit
90032,IVORY SHELL HEART NECKLACE,19,5.73,90.67,4.05,10,Low Profit
90033,IVORY SHELL HEART EARRINGS,2,2.55,5.1,4.05,10,Low Profit
90035A,"PEARL & SHELL 42""NECKL. GREEN",4,10.75,43.0,4.05,10,Low Profit
90035C,"PEARL & SHELL 42""NECKL. IVORY",2,10.75,21.5,4.05,10,Low Profit
90036A,FLOWER GARLAND NECKLACE RED,6,7.95,47.7,4.05,10,Low Profit
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",4,7.95,31.8,4.05,10,Low Profit
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",6,7.95,47.7,4.05,10,Low Profit
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",11,7.95,87.45,4.05,10,Low Profit
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",7,7.95,55.650000000000006,4.05,10,Low Profit
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",4,7.95,31.8,4.05,10,Low Profit
90037B,TINY CRYSTAL BRACELET GREEN,6,2.55,15.299999999999999,4.05,10,Low Profit
90038A,GLASS AND PAINTED BEADS BRACELET TO,6,3.75,22.5,4.05,10,Low Profit
90038B,GLASS AND PAINTED BEADS BRACELET OL,6,3.75,22.5,4.05,10,Low Profit
90038C,GLASS AND BEADS BRACELET IVORY,6,3.75,22.5,4.05,10,Low Profit
90039A,FIRE POLISHED GLASS BRACELET RED,6,3.75,22.5,4.05,10,Low Profit
90039B,FIRE POLISHED GLASS BRACELET MONTAN,6,3.75,22.5,4.05,10,Low Profit
90039C,FIRE POLISHED GLASS BRACELET BLACK,1,3.75,3.75,4.05,10,Low Profit
90039D,FIRE POLISHED GLASS BRACELET GREEN,14,3.75,52.5,4.05,10,Low Profit
90040A,MURANO STYLE GLASS BRACELET RED,6,3.5,21.0,4.05,10,Low Profit
90040B,MURANO STYLE GLASS BRACELET BLACK,4,3.5,14.0,4.05,10,Low Profit
90040C,MURANO STYLE GLASS BRACELET GOLD,7,3.5,24.5,4.05,10,Low Profit
90041,PEARL AND CHERRY QUARTZ BRACLET,2,3.5,7.0,4.05,10,Low Profit
90042A,FRESHWATER PEARL BRACELET GOLD,3,2.55,7.6499999999999995,4.05,10,Low Profit
90043,COPPER AND BRASS BAG CHARM,4,7.455,24.810000000000002,4.05,10,Low Profit
90046,WHITE WITH METAL BAG CHARM,3,4.95,14.850000000000001,4.05,10,Low Profit
90048,GREEN WITH METAL BAG CHARM,3,4.95,14.850000000000001,4.05,10,Low Profit
90049,IVORY GOLD METAL BAG CHARM,5,8.290000000000001,34.77,4.05,10,Low Profit
90050,CRACKED GLAZE NECKLACE IVORY,6,6.95,41.7,4.05,10,Low Profit
90051,CRACKED GLAZE NECKLACE RED,6,6.95,41.7,4.05,10,Low Profit
90054,CRACKED GLAZE EARRINGS RED,1,2.55,2.55,4.05,10,Low Profit
90055,CRACKED GLAZE EARRINGS BROWN,1,2.55,2.55,4.05,10,Low Profit
90057,DIAMANTE RING ASSORTED IN BOX.,1008,1.3472727272727274,1311.3600000000001,3.85,0,Medium Profit
90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,324,0.38,123.12,3.99,10,Low Profit
90058B,CRYSTAL STUD EARRINGS ASSORTED COL ,612,0.38,232.56,3.93,5,Low Profit
90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,6,1.65,9.899999999999999,4.05,10,Low Profit
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,9,1.6499999999999997,14.85,4.05,10,Low Profit
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,8,1.6499999999999997,13.2,4.05,10,Low Profit
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,6,1.65,9.899999999999999,4.05,10,Low Profit
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,10,1.6499999999999997,16.499999999999996,4.05,10,Low Profit
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,9,1.6499999999999997,14.85,4.05,10,Low Profit
90060B,FIRE POLISHED GLASS NECKL GOLD,1,5.95,5.95,4.05,10,Low Profit
